LID,Local Government Area,Postcode,Suburb/Town Name
2108,Strathbogie,3669,Boho South
2109,Strathbogie,3669,Earlston
2110,Strathbogie,3669,Koonda
2111,Strathbogie,3669,Tamleugh
2112,Strathbogie,3669,Upotipotpon
2113,Strathbogie,3669,Violet Town
2114,Strathbogie,3670,Baddaginnie
2115,Surf Coast,3217,Freshwater Creek
2116,Surf Coast,3217,Mount Duneed
2117,Surf Coast,3221,Barrabool
2118,Surf Coast,3221,Gnarwarre
2119,Surf Coast,3227,Breamlea
2120,Surf Coast,3227,Connewarre
2121,Surf Coast,3228,Bellbrae
2122,Surf Coast,3228,Bells Beach
2123,Surf Coast,3228,Jan Juc
2124,Surf Coast,3228,Torquay
2125,Surf Coast,3230,Anglesea
2126,Surf Coast,3231,Aireys Inlet
2127,Surf Coast,3231,Eastern View
2128,Surf Coast,3231,Fairhaven
2129,Surf Coast,3231,Moggs Creek
2130,Surf Coast,3232,Lorne
2131,Surf Coast,3235,Boonah
2132,Surf Coast,3235,Deans Marsh
2133,Surf Coast,3240,Buckley
2134,Surf Coast,3240,Gherang
2135,Surf Coast,3240,Modewarre
2136,Surf Coast,3240,Moriac
2137,Surf Coast,3240,Mount Moriac
2138,Surf Coast,3240,Paraparap
2139,Surf Coast,3241,Bambra
2140,Surf Coast,3241,Wensleydale
2141,Surf Coast,3241,Winchelsea
2142,Surf Coast,3241,Winchelsea South
2143,Surf Coast,3241,Wurdiboluc
2144,Swan Hill,3544,Ultima
2145,Swan Hill,3544,Waitchie
2146,Swan Hill,3546,Chinkapook
2147,Swan Hill,3546,Manangatang
2148,Swan Hill,3549,Annuello
2149,Swan Hill,3549,Bannerton
2150,Swan Hill,3549,Robinvale
2151,Swan Hill,3549,Tol Tol
2152,Swan Hill,3579,Beauchamp
2153,Swan Hill,3583,Tresco
2154,Swan Hill,3584,Lake Boga
2155,Swan Hill,3584,Tresco West
2156,Swan Hill,3585,Castle Donnington
2157,Swan Hill,3585,Pira
2158,Swan Hill,3585,Swan Hill
2159,Swan Hill,3585,Winlaton
2160,Swan Hill,3586,Murrawee
2161,Swan Hill,3586,Murraydale
2162,Swan Hill,3586,Pental Island
2163,Swan Hill,3586,Tyntynder
2164,Swan Hill,3586,Tyntynder South
2165,Swan Hill,3588,Woorinen South
2166,Swan Hill,3589,Woorinen
2167,Swan Hill,3589,Woorinen North
2168,Swan Hill,3590,Beverford
2169,Swan Hill,3591,Vinifera
2170,Swan Hill,3594,Nyah
2171,Swan Hill,3595,Nyah West
2172,Swan Hill,3596,Towan
2173,Swan Hill,3596,Wood Wood
2174,Swan Hill,3597,Kenley
2175,Swan Hill,3597,Kooloonong
2176,Swan Hill,3597,Lake Powell
2177,Swan Hill,3597,Natya
2178,Swan Hill,3597,Piangil
2179,Swan Hill,3599,Boundary Bend
2180,Towong,3691,Bellbridge
2181,Towong,3691,Bethanga
2182,Towong,3691,Lucyvale
2183,Towong,3691,Talgarno
2184,Towong,3700,Bullioh
2185,Towong,3700,Georges Creek
2186,Towong,3700,Tallangatta
2187,Towong,3700,Tallangatta East
2188,Towong,3701,Dartmouth
2189,Towong,3701,Eskdale
2190,Towong,3701,Granya
2191,Towong,3701,Mitta Mitta
2192,Towong,3701,Shelley
2193,Towong,3701,Tallangatta South
2194,Towong,3701,Tallangatta Valley
2195,Towong,3705,Cudgewa
2196,Towong,3707,Colac Colac
2197,Towong,3707,Corryong
2198,Towong,3707,Nariel Valley
2199,Towong,3707,Thowgla Valley
2200,Towong,3707,Towong
2201,Towong,3708,Tintaldra
2202,Towong,3709,Guys Forest
2203,Towong,3709,Walwa
2204,Wangaratta,3675,Boweya
2205,Wangaratta,3675,Glenrowan
2206,Wangaratta,3675,Greta
2207,Wangaratta,3675,Greta South
2208,Wangaratta,3675,Greta West
2209,Wangaratta,3675,Hansonville
2210,Wangaratta,3677,Wangaratta
2211,Wangaratta,3678,Bobinawarrah
2212,Wangaratta,3678,Boorhaman
2213,Wangaratta,3678,Boorhaman East
2214,Wangaratta,3678,Byawatha
2215,Wangaratta,3678,Carboor
2216,Wangaratta,3678,Cheshunt
2217,Wangaratta,3678,Docker
2218,Wangaratta,3678,Dockers Plains
2219,Wangaratta,3678,East Wangaratta
2220,Wangaratta,3678,Edi
2221,Wangaratta,3678,Edi Upper
2222,Wangaratta,3678,Everton
2223,Wangaratta,3678,Everton Upper
2224,Wangaratta,3678,Killawarra
2225,Wangaratta,3678,King Valley
2226,Wangaratta,3678,Laceby
2227,Wangaratta,3678,Markwood
2228,Wangaratta,3678,Meadow Creek
2229,Wangaratta,3678,Milawa
2230,Wangaratta,3678,North Wangaratta
2231,Wangaratta,3678,Oxley
2232,Wangaratta,3678,Peechelba
2233,Wangaratta,3678,Peechelba East
2234,Wangaratta,3678,Rose River
2235,Wangaratta,3678,Tarrawingee
2236,Wangaratta,3678,Wabonga
2237,Wangaratta,3678,Waldara
2238,Wangaratta,3678,Wangandary
2239,Wangaratta,3678,Wangaratta South
2240,Wangaratta,3678,Whitlands
2241,Wangaratta,3682,Boralma
2242,Wangaratta,3682,Springhurst
2243,Wangaratta,3685,Boorhaman North
2244,Wangaratta,3723,Archerton
2245,Wangaratta,3732,Moyhu
2246,Wangaratta,3732,Myrrhee
2247,Wangaratta,3733,Whitfield
2248,Wangaratta,3735,Bowmans Forest
2249,Wangaratta,3735,Whorouly
2250,Wangaratta,3735,Whorouly East
2251,Wangaratta,3746,Eldorado
2252,Wangaratta,3747,Murmungee
2253,Warrnambool,3277,Allansford
2254,Warrnambool,3280,Dennington
2255,Warrnambool,3280,Warrnambool
2256,Warrnambool,3281,Bushfield
2257,Warrnambool,3281,Woodford
2258,Wellington,3844,Callignee North
2259,Wellington,3844,Callignee South
2260,Wellington,3844,Carrajung
2261,Wellington,3844,Carrajung Lower
2262,Wellington,3844,Flynn
2263,Wellington,3847,Hiamdale
2264,Wellington,3847,Nambrok
2265,Wellington,3847,Rosedale
2266,Wellington,3847,Willung
2267,Wellington,3847,Willung South
2268,Wellington,3850,Sale
2269,Wellington,3850,Wurruk
2270,Wellington,3851,Airly
2271,Wellington,3851,Bundalaguah
2272,Wellington,3851,Clydebank
2273,Wellington,3851,Cobains
2274,Wellington,3851,Darriman
2275,Wellington,3851,Dutson
2276,Wellington,3851,Dutson Downs
2277,Wellington,3851,Fulham
2278,Wellington,3851,Giffard
2279,Wellington,3851,Giffard West
2280,Wellington,3851,Glomar Beach
2281,Wellington,3851,Golden Beach
2282,Wellington,3851,Kilmany
2283,Wellington,3851,Loch Sport
2284,Wellington,3851,Longford
2285,Wellington,3851,Montgomery
2286,Wellington,3851,Myrtlebank
2287,Wellington,3851,Paradise Beach
2288,Wellington,3851,Pearsondale
2289,Wellington,3851,Seacombe
2290,Wellington,3851,Seaspray
2291,Wellington,3851,Stradbroke
2292,Wellington,3851,The Heart
2293,Wellington,3851,The Honeysuckles
2294,Wellington,3852,East Sale
2295,Wellington,3854,Glengarry
2296,Wellington,3856,Toongabbie
2297,Wellington,3857,Cowwarr
2298,Wellington,3858,Denison
2299,Wellington,3858,Glenmaggie
2300,Wellington,3858,Heyfield
2301,Wellington,3858,Licola
2302,Wellington,3858,Seaton
2303,Wellington,3858,Winnindoo
2304,Wellington,3859,Maffra West Upper
2305,Wellington,3859,Newry
2306,Wellington,3859,Tinamba
2307,Wellington,3860,Boisdale
2308,Wellington,3860,Briagolong
2309,Wellington,3860,Bushy Park
2310,Wellington,3860,Coongulla
2311,Wellington,3860,Maffra
2312,Wellington,3860,Monomak
2313,Wellington,3860,Riverslea
2314,Wellington,3860,Valencia Creek
2315,Wellington,3862,Crooked River
2316,Wellington,3862,Dargo
2317,Wellington,3862,Hollands Landing
2318,Wellington,3862,Llowalong
2319,Wellington,3862,Meerlieu
2320,Wellington,3862,Munro
2321,Wellington,3862,Perry Bridge
2322,Wellington,3862,Stockdale
2323,Wellington,3862,Stratford
2324,Wellington,3864,Fernbank
2325,Wellington,3873,Gormandale
2326,Wellington,3874,McLoughlins Beach
2327,Wellington,3874,Woodside
2328,Wellington,3874,Woodside Beach
2329,Wellington,3966,Binginwarri
2330,Wellington,3967,Hedley
2331,Wellington,3971,Alberton
2332,Wellington,3971,Alberton West
2333,Wellington,3971,Balook
2334,Wellington,3971,Devon North
2335,Wellington,3971,Gelliondale
2336,Wellington,3971,Hiawatha
2337,Wellington,3971,Jack River
2338,Wellington,3971,Langsborough
2339,Wellington,3971,Macks Creek
2340,Wellington,3971,Madalya
2341,Wellington,3971,Port Albert
2342,Wellington,3971,Robertsons Beach
2343,Wellington,3971,Tarra Valley
2344,Wellington,3971,Tarraville
2345,Wellington,3971,Won Wron
2346,Wellington,3971,Yarram
2347,West Wimmera,3312,Chetwynd
2348,West Wimmera,3312,Dergholm
2349,West Wimmera,3312,Dorodong
2350,West Wimmera,3317,Harrow
2351,West Wimmera,3318,Edenhope
2352,West Wimmera,3318,Ullswater
2353,West Wimmera,3319,Apsley
2354,West Wimmera,3319,Benayeo
2355,West Wimmera,3319,Bringalbert
2356,West Wimmera,3401,Gymbowen
2357,West Wimmera,3412,Goroke
2358,West Wimmera,3419,Kaniva
2359,West Wimmera,3420,Lillimur
2360,West Wimmera,3420,Serviceton
2361,West Wimmera,3420,Telopea Downs
2362,Whitehorse,3104,Balwyn North
2363,Whitehorse,3125,Burwood
2364,Whitehorse,3127,Mont Albert
2365,Whitehorse,3127,Surrey Hills
2366,Whitehorse,3128,Box Hill
2367,Whitehorse,3128,Box Hill South
2368,Whitehorse,3129,Box Hill North
2369,Whitehorse,3129,Mont Albert North
2370,Whitehorse,3130,Blackburn
2371,Whitehorse,3130,Blackburn North
2372,Whitehorse,3130,Blackburn South
2373,Whitehorse,3131,Forest Hill
2374,Whitehorse,3131,Nunawading
2375,Whitehorse,3132,Mitcham
2376,Whitehorse,3133,Vermont
2377,Whitehorse,3133,Vermont South
2378,Whitehorse,3151,Burwood East
2379,Whittlesea,3064,Donnybrook
2380,Whittlesea,3074,Thomastown
2381,Whittlesea,3075,Lalor
2382,Whittlesea,3076,Epping
2383,Whittlesea,3082,Mill Park
2384,Whittlesea,3083,Bundoora
2385,Whittlesea,3750,Wollert
2386,Whittlesea,3751,Woodstock
2387,Whittlesea,3752,South Morang
2388,Whittlesea,3753,Beveridge
2389,Whittlesea,3754,Doreen
2390,Whittlesea,3754,Mernda
2391,Whittlesea,3755,Yan Yean
2392,Whittlesea,3757,Eden Park
2393,Whittlesea,3757,Humevale
2394,Whittlesea,3757,Kinglake West
2395,Whittlesea,3757,Whittlesea
2396,Wodonga,3690,West Wodonga
2397,Wodonga,3690,Wodonga
2398,Wodonga,3691,Bandiana
2399,Wodonga,3691,Baranduda
2400,Wodonga,3691,Barnawartha North
2401,Wodonga,3691,Bonegilla
2402,Wodonga,3691,Castle Creek
2403,Wodonga,3691,Ebden
2404,Wodonga,3691,Gateway Island
2405,Wodonga,3691,Huon Creek
2406,Wodonga,3691,Killara
2407,Wodonga,3691,Leneva
2408,Wyndham,3024,Mambourin
2409,Wyndham,3024,Manor Lakes
2410,Wyndham,3024,Mount Cottrell
2411,Wyndham,3024,Wyndham Vale
2412,Wyndham,3026,Laverton North
2413,Wyndham,3027,Williams Landing
2414,Wyndham,3028,Laverton
2415,Wyndham,3029,Hoppers Crossing
2416,Wyndham,3029,Tarneit
2417,Wyndham,3029,Truganina
2418,Wyndham,3030,Cocoroc
2419,Wyndham,3030,Point Cook
2420,Wyndham,3030,Quandong
2421,Wyndham,3030,Werribee
2422,Wyndham,3030,Werribee South
2423,Wyndham,3211,Little River
2424,Wyndham,3338,Eynesbury
2425,Yarra,3054,Carlton North
2426,Yarra,3054,Princes Hill
2427,Yarra,3065,Fitzroy
2428,Yarra,3066,Clifton Hill
2429,Yarra,3066,Collingwood
2430,Yarra,3067,Abbotsford
2431,Yarra,3067,Clifton Hill
2432,Yarra,3068,Clifton Hill
2433,Yarra,3068,Fitzroy North
2434,Yarra,3078,Alphington
2435,Yarra,3078,Fairfield
2436,Yarra,3121,Burnley
2437,Yarra,3121,Cremorne
2438,Yarra,3121,Richmond
2439,Yarra Ranges,3115,Wonga Park
2440,Yarra Ranges,3116,Chirnside Park
2441,Yarra Ranges,3137,Kilsyth
2442,Yarra Ranges,3138,Mooroolbark
2443,Yarra Ranges,3139,Beenak
2444,Yarra Ranges,3139,Don Valley
2445,Yarra Ranges,3139,Hoddles Creek
2446,Yarra Ranges,3139,Launching Place
2447,Yarra Ranges,3139,Seville
2448,Yarra Ranges,3139,Seville East
2449,Yarra Ranges,3139,Wandin East
2450,Yarra Ranges,3139,Wandin North
2451,Yarra Ranges,3139,Woori Yallock
2452,Yarra Ranges,3139,Yellingbo
2453,Yarra Ranges,3140,Lilydale
2454,Yarra Ranges,3156,Lysterfield
2455,Yarra Ranges,3156,Upper Ferntree Gully
2456,Yarra Ranges,3158,Upwey
2457,Yarra Ranges,3159,Menzies Creek
2458,Yarra Ranges,3159,Selby
2459,Yarra Ranges,3160,Belgrave
2460,Yarra Ranges,3160,Belgrave Heights
2461,Yarra Ranges,3160,Belgrave South
2462,Yarra Ranges,3160,Tecoma
2463,Yarra Ranges,3765,Montrose
2464,Yarra Ranges,3766,Kalorama
2465,Yarra Ranges,3767,Mount Dandenong
2466,Yarra Ranges,3770,Coldstream
2467,Yarra Ranges,3770,Gruyere
2468,Yarra Ranges,3770,Yering
2469,Yarra Ranges,3775,Dixons Creek
2470,Yarra Ranges,3775,Tarrawarra
2471,Yarra Ranges,3775,Yarra Glen
2472,Yarra Ranges,3777,Badger Creek
2473,Yarra Ranges,3777,Chum Creek
2474,Yarra Ranges,3777,Healesville
2475,Yarra Ranges,3777,Toolangi
2476,Yarra Ranges,3778,Fernshaw
2477,Yarra Ranges,3782,Emerald
2478,Yarra Ranges,3782,Macclesfield
2479,Yarra Ranges,3785,Tremont
2480,Yarra Ranges,3786,Ferny Creek
2481,Yarra Ranges,3787,Sassafras
2482,Yarra Ranges,3788,Olinda
2483,Yarra Ranges,3789,Sherbrooke
2484,Yarra Ranges,3791,Kallista
2485,Yarra Ranges,3792,The Patch
2486,Yarra Ranges,3793,Monbulk
2487,Yarra Ranges,3795,Silvan
2488,Yarra Ranges,3796,Mount Evelyn
2489,Yarra Ranges,3797,Gilderoy
2490,Yarra Ranges,3797,Gladysdale
2491,Yarra Ranges,3797,Powelltown
2492,Yarra Ranges,3797,Three Bridges
2493,Yarra Ranges,3797,Yarra Junction
2494,Yarra Ranges,3799,East Warburton
2495,Yarra Ranges,3799,McMahons Creek
2496,Yarra Ranges,3799,Millgrove
2497,Yarra Ranges,3799,Reefton
2498,Yarra Ranges,3799,Warburton
2499,Yarra Ranges,3799,Wesburn
2500,Yarra Ranges,3804,Narre Warren East
2501,Yarriambiack,3385,Lubeck
2502,Yarriambiack,3388,Rupanyup
2503,Yarriambiack,3390,Kewell
2504,Yarriambiack,3390,Murtoa
2505,Yarriambiack,3391,Brim
2506,Yarriambiack,3392,Minyip
2507,Yarriambiack,3392,Sheep Hills
2508,Yarriambiack,3393,Bangerang
2509,Yarriambiack,3393,Cannum
2510,Yarriambiack,3393,Crymelon
2511,Yarriambiack,3393,Kellalac
2512,Yarriambiack,3393,Lah
2513,Yarriambiack,3393,Warracknabeal
2514,Yarriambiack,3393,Watchem West
2515,Yarriambiack,3395,Beulah
2516,Yarriambiack,3396,Hopetoun
2517,Yarriambiack,3401,Murra Warra
2518,Yarriambiack,3401,Wallup
2519,Yarriambiack,3424,Yaapeet
2520,Yarriambiack,3480,Areegra
2521,Yarriambiack,3485,Woomelang
2522,Yarriambiack,3487,Lascelles
2523,Yarriambiack,3488,Speed
2524,Yarriambiack,3488,Turriff
2525,Yarriambiack,3489,Tempy
2526,Yarriambiack,3491,Patchewollock
2527,Alpine,3691,Gundowring
2528,Alpine,3691,Upper Gundowring
2529,Alpine,3699,Bogong
2530,Alpine,3737,Merriang
2531,Alpine,3898,Dinner Plain
2532,Ararat,3271,Pura Pura
2533,Ararat,3374,Great Western
2534,Ararat,3375,Ballyrogan
2535,Ararat,3375,Bayindeen
2536,Ararat,3377,Crowlands
2537,Ararat,3377,Denicull Creek
2538,Ararat,3377,Dunneworthy
2539,Ararat,3377,Mount Cole Creek
2540,Ararat,3377,Norval
2541,Ararat,3378,Tatyoon
2542,Ararat,3381,Black Range
2543,Ararat,3469,Glenlogie
2544,Ballarat,3351,Bo Peep
2545,Ballarat,3352,Chapel Flat
2546,Ballarat,3352,Gong Gong
2547,Ballarat,3352,Mount Bolton
2548,Ballarat,3363,Creswick
2549,Bass Coast,3984,Tenby Point
2550,Bass Coast,3995,Anderson
2551,Baw Baw,3820,Lillico
2552,Baw Baw,3821,Ellinbank
2553,Baw Baw,3825,Caringal
2554,Baw Baw,3825,Jacob Creek
2555,Baw Baw,3825,Moe South
2556,Baw Baw,3825,Thomson
2557,Baw Baw,3825,Toombon
2558,Baw Baw,3832,Neerim Junction
2559,Baw Baw,3832,Neerim North
2560,Baw Baw,3833,Baw Baw
2561,Baw Baw,3950,Strzelecki
2562,Baw Baw,3988,Mountain View
2563,Benalla,3673,Samaria
2564,Benalla,3675,Mount Bruno
2565,Buloke,3480,Litchfield
2566,Buloke,3525,Buckrabanyule
2567,Buloke,3525,Wooroonook
2568,Buloke,3533,Bimbourie
2569,Buloke,3533,Lake Tyrrell
2570,Buloke,3533,Ninda
2571,Buloke,3533,Pier Milan
2572,Campaspe,3561,Diggora
2573,Campaspe,3572,Milloo
2574,Campaspe,3572,Tennyson
2575,Campaspe,3612,Whroo
2576,Cardinia,3814,Vervale
2577,Central Goldfields,3364,Joyces Creek
2578,Central Goldfields,3371,Caralulup
2579,Central Goldfields,3465,Bung Bong
2580,Central Goldfields,3465,Daisy Hill
2581,Central Goldfields,3465,Timor West
2582,Central Goldfields,3472,Betley
2583,Colac-Otway,3234,Grey River
2584,Colac-Otway,3234,Kennett River
2585,Colac-Otway,3234,Separation Creek
2586,Colac-Otway,3234,Sugarloaf
2587,Colac-Otway,3237,Wyelangta
2588,Colac-Otway,3238,Johanna
2589,Colac-Otway,3239,Chapple Vale
2590,Colac-Otway,3243,Murroon
2591,Colac-Otway,3243,Whoorel
2592,Colac-Otway,3249,Nalangil
2593,Colac-Otway,3249,Tanybryn
2594,Colac-Otway,3249,Wool Wool
2595,Colac-Otway,3251,Cundare
2596,Colac-Otway,3321,Wingeel
2597,Corangamite,3239,Kennedys Creek
2598,Corangamite,3260,Bostocks Creek
2599,Corangamite,3265,Garvoc
2600,Corangamite,3268,Curdies River
2601,Corangamite,3325,Vite Vite
2602,Corangamite,3325,Vite Vite North
2603,East Gippsland,3875,Iguana Creek
2604,East Gippsland,3875,Merrijig
2605,East Gippsland,3875,Woodglen
2606,East Gippsland,3885,W Tree
2607,East Gippsland,3885,Yalmy
2608,East Gippsland,3888,Bonang
2609,East Gippsland,3891,Wingan River
2610,East Gippsland,3895,Doctors Flat
2611,East Gippsland,3898,Glen Valley
2612,East Gippsland,3898,Omeo Valley
2613,Gannawarra,3568,Daltons Bridge
2614,Gannawarra,3568,Mincha West
2615,Gannawarra,3579,Fairley
2616,Gannawarra,3579,Macorna
2617,Glenelg,3303,Hotspur
2618,Glenelg,3304,Lyons
2619,Glenelg,3311,Corndale
2620,Golden Plains,3323,Berrybank
2621,Golden Plains,3351,Illabarook
2622,Golden Plains,3351,Rokewood Junction
2623,Golden Plains,3351,Staffordshire Reef
2624,Golden Plains,3352,Durham Lead
2625,Golden Plains,3352,Garibaldi
2626,Golden Plains,3352,Werneth
2627,Golden Plains,3360,Willowvale
2628,Greater Bendigo,3453,Harcourt North
2629,Greater Bendigo,3516,Leichardt
2630,Greater Bendigo,3551,Mandurang South
2631,Greater Bendigo,3551,Myrtle Creek
2632,Greater Bendigo,3570,Drummartin
2633,Greater Shepparton,3620,Lancaster
2634,Greater Shepparton,3669,Gowangardie
2635,Greater Shepparton,3725,Stewarton
2636,Hepburn,3352,Wattle Flat
2637,Hepburn,3363,Creswick North
2638,Hepburn,3364,Cabbage Tree
2639,Hepburn,3364,Kooroocheang
2640,Hepburn,3364,Smokeytown
2641,Hepburn,3458,Fern Hill
2642,Hepburn,3458,North Blackwood
2643,Hepburn,3461,Bullarto South
2644,Hepburn,3461,Clydesdale
2645,Hepburn,3461,Dry Diggings
2646,Hepburn,3461,Lyonville
2647,Hepburn,3461,Strangways
2648,Horsham,3401,Brimpaen
2649,Horsham,3401,Wonwondah
2650,Horsham,3409,Duchembegarra
2651,Indigo,3685,Carlyle
2652,Indigo,3695,Huon
2653,Latrobe,3824,Narracan
2654,Latrobe,3844,Mount Tassie
2655,Latrobe,3871,Delburn
2656,Loddon,3516,Bridgewater North
2657,Loddon,3517,Bears Lagoon
2658,Loddon,3517,Brenanah
2659,Loddon,3518,Fiery Flat
2660,Loddon,3518,Mysia
2661,Loddon,3518,Skinners Flat
2662,Loddon,3518,Woolshed Flat
2663,Loddon,3525,Buckrabanyule
2664,Loddon,3525,Lake Marmal
2665,Loddon,3525,Wychitella North
2666,Loddon,3537,Barraport
2667,Loddon,3537,Leaghur
2668,Loddon,3570,Kamarooka
2669,Loddon,3572,Prairie
2670,Loddon,3575,Gladfield
2671,Loddon,3575,Sylvaterre
2672,Macedon Ranges,3444,Spring Hill
2673,Manningham,3108,Bulleen
2674,Mansfield,3723,Howes Creek
2675,Mansfield,3723,Mirimbah
2676,Mansfield,3723,Mountain Bay
2677,Mildura,3506,Cowangie
2678,Mildura,3509,Underbool
2679,Mildura,3512,Panitya
2680,Moira,3646,Yabba South
2681,Moorabool,3341,Korobeit
2682,Moorabool,3342,Beremboke
2683,Moorabool,3342,Colbrook
2684,Moorabool,3352,Scotsburn
2685,Moorabool,3461,Spargo Creek
2686,Mount Alexander,3364,Joyces Creek
2687,Mount Alexander,3444,Metcalfe East
2688,Mount Alexander,3462,Sandon
2689,Mount Alexander,3463,Neereman
2690,Mount Alexander,3465,Moolort
2691,Moyne,3264,Terang
2692,Moyne,3265,Kolora
2693,Moyne,3277,Mepunga West
2694,Moyne,3283,Warrong
2695,Moyne,3283,Willatook
2696,Moyne,3283,Yarpturk
2697,Moyne,3285,Tyrendarra East
2698,Moyne,3286,Warrabkook
2699,Murrindindi,3660,Caveat
2700,Murrindindi,3714,Cathkin
2701,Murrindindi,3717,Limestone
2702,Nillumbik,3097,Bend Of Islands
2703,Nillumbik,3757,Kinglake West
2704,Nillumbik,3763,Kinglake
2705,Northern Grampians,3381,Mount Dryden
2706,Northern Grampians,3387,Campbells Bridge
2707,Northern Grampians,3387,Germania
2708,Northern Grampians,3401,Zumsteins
2709,Northern Grampians,3475,Emu
2710,Northern Grampians,3477,Beazleys Bridge
2711,Pyrenees,3351,Mount Emu
2712,Pyrenees,3351,Smythesdale
2713,Pyrenees,3360,Pittong
2714,Pyrenees,3373,Chute
2715,Pyrenees,3373,Stockyard Hill
2716,Pyrenees,3384,Navarre
2717,Pyrenees,3465,Rathscar
2718,Pyrenees,3469,Glenlogie
2719,South Gippsland,3871,Allambee South
2720,South Gippsland,3951,Arawata
2721,South Gippsland,3953,Mount Eccles
2722,South Gippsland,3956,Walkerville North
2723,South Gippsland,3956,Walkerville South
2724,South Gippsland,3960,Mount Best
2725,Southern Grampians,3289,Tabor
2726,Southern Grampians,3294,Woodhouse
2727,Southern Grampians,3301,Buckley Swamp
2728,Southern Grampians,3301,Croxton East
2729,Southern Grampians,3301,Strathkellar
2730,Southern Grampians,3314,Bulart
2731,Southern Grampians,3315,Brit Brit
2732,Southern Grampians,3315,Gringegalgona
2733,Southern Grampians,3315,Melville Forest
2734,Southern Grampians,3315,Muntham
2735,Southern Grampians,3315,Tarrayoukyan
2736,Southern Grampians,3401,Rocklands
2737,Southern Grampians,3407,Pigeon Ponds
2738,Stonnington,3143,Malvern
2739,Strathbogie,3610,Moorilim
2740,Strathbogie,3664,Upton Hill
2741,Strathbogie,3666,Kithbrook
2742,Strathbogie,3666,Ruffy
2743,Strathbogie,3669,Marraweeney
2744,Surf Coast,3231,Big Hill
2745,Surf Coast,3242,Birregurra
2746,Swan Hill,3544,Murnungin
2747,Swan Hill,3549,Happy Valley
2748,Swan Hill,3549,Liparoo
2749,Swan Hill,3549,Wemen
2750,Swan Hill,3585,Fish Point
2751,Swan Hill,3585,Goschen
2752,Swan Hill,3585,Nowie
2753,Swan Hill,3586,Bulga
2754,Towong,3691,Berringama
2755,Towong,3691,Thologolong
2756,Towong,3700,Jarvis Creek
2757,Towong,3704,Koetong
2758,Towong,3707,Biggara
2759,Towong,3707,Towong Upper
2760,Wangaratta,3678,Bowser
2761,Wangaratta,3723,Tolmie
2762,Wellington,3858,Dawson
2763,Wellington,3859,Tinamba West
2764,Wellington,3862,Moornapa
2765,Wellington,3870,Grand Ridge
2766,Wellington,3874,Carrajung South
2767,Wellington,3962,Wonyip
2768,Wellington,3971,Manns Beach
2769,Wellington,3971,Staceys Bridge
2770,West Wimmera,3318,Kadnook
2771,West Wimmera,3318,Langkoop
2772,West Wimmera,3401,Nurcoung
2773,West Wimmera,3409,Douglas
2774,West Wimmera,3418,Lawloit
2775,Wodonga,3691,Staghorn Flat
2776,Yarra Ranges,3723,Matlock
2777,Yarra Ranges,3775,Steels Creek
2778,Yarra Ranges,3779,Cambarville
2779,Yarriambiack,3392,Boolite
2780,Alpine,3737,Abbeyard
2781,Alpine,3737,Dandongadale
2782,Alpine,3737,Mudgegonga
2783,Alpine,3737,Nug Nug
2784,Alpine,3737,Wonnangatta
2785,Ararat,3351,Mininera
2786,Ararat,3375,Middle Creek
2787,Ararat,3377,Mount Cole
2788,Ballarat,3352,Waubra
2789,Banyule,3095,Eltham
2790,Baw Baw,3821,Seaview
2791,Baw Baw,3825,Boola
2792,Baw Baw,3825,Fumina South
2793,Baw Baw,3825,Tanjil
2794,Baw Baw,3833,Toorongo
2795,Benalla,3673,Winton North
2796,Benalla,3675,Boweya
2797,Benalla,3725,Boxwood
2798,Buloke,3478,Dooboobetic
2799,Buloke,3480,Jeffcott
2800,Buloke,3527,Bunguluke
2801,Buloke,3527,Wycheproof South
2802,Buloke,3530,Cokum
2803,Buloke,3531,Boigbeat
2804,Central Goldfields,3371,Stony Creek
2805,Central Goldfields,3472,Eddington
2806,Central Goldfields,3475,Archdale Junction
2807,Colac-Otway,3233,Skenes Creek North
2808,Colac-Otway,3237,Ferguson
2809,Colac-Otway,3237,Weeaproinah
2810,Colac-Otway,3249,Dreeite South
2811,Colac-Otway,3251,Cundare North
2812,Corangamite,3260,Tandarook
2813,Corangamite,3268,Cowleys Creek
2814,Corangamite,3268,Curdievale
2815,Corangamite,3268,Heytesbury Lower
2816,East Gippsland,3888,Bete Bolong North
2817,East Gippsland,3888,Corringle
2818,East Gippsland,3889,Bellbird Creek
2819,East Gippsland,3889,Combienbar
2820,East Gippsland,3890,Noorinbee North
2821,East Gippsland,3890,Tonghi Creek
2822,East Gippsland,3896,Nunniong
2823,Gannawarra,3527,Ninyeunook
2824,Gannawarra,3568,Macorna North
2825,Gannawarra,3579,Bael Bael
2826,Gannawarra,3579,Gonn Crossing
2827,Gannawarra,3579,Westby
2828,Glenelg,3302,Grassdale
2829,Glenelg,3303,Breakaway Creek
2830,Glenelg,3312,Nangeela
2831,Glenelg,3312,Wando Bridge
2832,Glenelg,3312,Warrock
2833,Golden Plains,3333,Bamganie
2834,Greater Geelong,3214,Bell Park
2835,Greater Shepparton,3616,Mooroopna North West
2836,Greater Shepparton,3725,Major Plains
2837,Hepburn,3363,Langdons Hill
2838,Hepburn,3451,Guildford
2839,Loddon,3463,Eastville
2840,Loddon,3516,Yarraberb
2841,Loddon,3537,Yando
2842,Loddon,3551,Arnold
2843,Loddon,3551,Arnold West
2844,Loddon,3570,Auchmore
