Year,LGAID,OGID,DTID,Offence Count
2018,13,57,4,34
2018,13,57,5,17
2018,13,57,6,255
2018,13,57,8,82
2018,13,57,9,16
2018,13,57,10,119
2018,13,58,7,1
2018,14,52,1,8
2018,14,52,6,2
2018,14,52,8,1
2018,14,53,7,11
2018,14,56,0,2
2018,14,56,1,3
2018,14,56,6,1
2018,14,57,0,1
2018,14,57,1,43
2018,14,57,3,1
2018,14,57,5,2
2018,14,57,6,12
2018,14,57,8,2
2018,14,57,9,1
2018,14,57,10,8
2018,15,52,1,9
2018,15,52,3,2
2018,15,52,6,6
2018,15,52,8,2
2018,15,52,9,1
2018,15,53,7,10
2018,15,56,0,1
2018,15,56,1,1
2018,15,56,5,1
2018,15,56,9,1
2018,15,57,0,4
2018,15,57,1,21
2018,15,57,4,1
2018,15,57,5,1
2018,15,57,6,7
2018,15,57,8,8
2018,15,57,9,2
2018,15,57,10,7
2018,16,52,0,1
2018,16,52,1,5
2018,16,52,6,1
2018,16,53,7,2
2018,16,56,8,1
2018,16,57,0,3
2018,16,57,1,13
2018,16,57,3,5
2018,16,57,4,1
2018,16,57,6,4
2018,16,57,8,3
2018,16,57,9,3
2018,16,57,10,4
2018,17,51,9,4
2018,17,52,0,3
2018,17,52,1,28
2018,17,52,2,16
2018,17,52,3,9
2018,17,52,4,6
2018,17,52,5,1
2018,17,52,6,40
2018,17,52,8,8
2018,17,52,9,3
2018,17,52,10,5
2018,17,53,7,18
2018,17,55,7,8
2018,17,56,0,3
2018,17,56,5,1
2018,17,56,6,2
2018,17,56,10,1
2018,17,57,0,20
2018,17,57,1,184
2018,17,57,2,12
2018,17,57,3,18
2018,17,57,4,24
2018,17,57,5,18
2018,17,57,6,176
2018,17,57,8,30
2018,17,57,9,12
2018,17,57,10,92
2018,18,51,8,2
2018,18,52,0,1
2018,18,52,1,7
2018,18,52,3,2
2018,18,52,5,3
2018,18,52,6,8
2018,18,52,8,6
2018,18,52,9,1
2018,18,53,7,41
2018,18,56,0,4
2018,18,56,1,15
2018,18,56,3,1
2018,18,56,5,1
2018,18,56,6,3
2018,18,57,0,5
2018,18,57,1,93
2018,18,57,3,3
2018,18,57,5,1
2018,18,57,6,37
2018,18,57,8,4
2018,18,57,9,1
2018,18,57,10,37
2018,19,51,8,3
2018,19,52,0,2
2018,19,52,1,30
2018,19,52,2,9
2018,19,52,3,12
2018,19,52,4,6
2018,19,52,5,5
2018,19,52,6,74
2018,19,52,8,10
2018,19,52,9,3
2018,19,52,10,6
2018,19,53,7,29
2018,19,55,7,9
2018,19,56,0,9
2018,19,56,1,4
2018,19,56,2,1
2018,19,56,3,1
2018,19,56,4,3
2018,19,56,5,2
2018,19,56,6,12
2018,19,56,8,2
2018,19,56,10,1
2018,19,57,0,19
2018,19,57,1,245
2018,19,57,2,11
2018,19,57,3,27
2018,19,57,4,35
2018,19,57,5,19
2018,19,57,6,268
2018,19,57,8,45
2018,19,57,9,16
2018,19,57,10,160
2018,20,52,6,4
2018,20,53,7,1
2018,20,56,1,1
2018,20,56,6,1
2018,20,57,0,2
2018,20,57,1,13
2018,20,57,2,1
2018,20,57,3,1
2018,20,57,6,5
2018,20,57,8,2
2018,21,52,0,1
2018,21,52,1,12
2018,21,52,2,5
2018,21,52,3,1
2018,21,52,4,5
2018,21,52,5,3
2018,21,52,6,11
2018,21,52,8,1
2018,21,52,9,2
2018,21,53,7,7
2018,21,55,7,3
2018,21,56,0,2
2018,21,56,1,7
2018,21,56,6,1
2018,21,57,0,6
2018,21,57,1,94
2018,21,57,2,8
2018,21,57,3,17
2018,21,57,4,9
2018,21,57,5,6
2018,21,57,6,62
2018,21,57,8,22
2018,21,57,9,4
2018,21,57,10,79
2018,22,52,0,2
2018,22,52,1,3
2018,22,52,3,2
2018,22,52,5,1
2018,22,52,6,6
2018,22,52,8,5
2018,22,53,7,4
2018,22,55,7,1
2018,22,56,0,4
2018,22,56,1,1
2018,22,56,8,1
2018,22,57,0,10
2018,22,57,1,39
2018,22,57,3,2
2018,22,57,5,1
2018,22,57,6,21
2018,22,57,8,2
2018,22,57,10,7
2018,23,52,1,2
2018,23,52,2,3
2018,23,52,3,4
2018,23,52,6,1
2018,23,52,9,3
2018,23,53,7,1
2018,23,57,1,8
2018,23,57,2,1
2018,23,57,3,5
2018,23,57,6,2
2018,23,57,8,2
2018,23,57,9,5
2018,23,57,10,1
2018,24,51,8,8
2018,24,51,9,3
2018,24,52,0,1
2018,24,52,1,18
2018,24,52,2,2
2018,24,52,3,8
2018,24,52,4,4
2018,24,52,5,2
2018,24,52,6,40
2018,24,52,8,3
2018,24,52,9,4
2018,24,52,10,1
2018,24,53,7,18
2018,24,55,7,2
2018,24,56,0,5
2018,24,56,1,6
2018,24,56,4,1
2018,24,56,6,11
2018,24,56,10,1
2018,24,57,0,13
2018,24,57,1,130
2018,24,57,2,6
2018,24,57,3,21
2018,24,57,4,8
2018,24,57,5,9
2018,24,57,6,101
2018,24,57,8,20
2018,24,57,9,13
2018,24,57,10,64
2018,24,58,7,2
2018,25,51,8,3
2018,25,52,0,2
2018,25,52,1,28
2018,25,52,2,12
2018,25,52,3,9
2018,25,52,4,10
2018,25,52,5,22
2018,25,52,6,73
2018,25,52,8,6
2018,25,52,9,1
2018,25,52,10,2
2018,25,53,7,28
2018,25,55,7,6
2018,25,56,0,6
2018,25,56,1,7
2018,25,56,2,1
2018,25,56,4,2
2018,25,56,5,5
2018,25,56,6,10
2018,25,56,8,1
2018,25,57,0,32
2018,25,57,1,381
2018,25,57,2,16
2018,25,57,3,39
2018,25,57,4,45
2018,25,57,5,108
2018,25,57,6,304
2018,25,57,8,77
2018,25,57,9,8
2018,25,57,10,187
2018,25,58,7,1
2018,26,51,8,32
2018,26,52,0,5
2018,26,52,1,23
2018,26,52,2,1
2018,26,52,3,6
2018,26,52,4,5
2018,26,52,5,6
2018,26,52,6,62
2018,26,52,8,14
2018,26,52,9,4
2018,26,52,10,4
2018,26,53,7,34
2018,26,55,7,19
2018,26,56,0,5
2018,26,56,1,7
2018,26,56,2,1
2018,26,56,3,2
2018,26,56,5,2
2018,26,56,6,5
2018,26,56,8,2
2018,26,56,10,2
2018,26,57,0,24
2018,26,57,1,229
2018,26,57,2,17
2018,26,57,3,48
2018,26,57,4,19
2018,26,57,5,20
2018,26,57,6,196
2018,26,57,8,42
2018,26,57,9,16
2018,26,57,10,182
2018,26,58,7,2
2018,27,52,1,19
2018,27,52,3,5
2018,27,52,4,4
2018,27,52,6,37
2018,27,52,8,3
2018,27,52,9,1
2018,27,52,10,1
2018,27,53,7,21
2018,27,55,7,4
2018,27,56,0,8
2018,27,56,1,11
2018,27,56,3,1
2018,27,56,5,1
2018,27,56,6,13
2018,27,56,8,2
2018,27,57,0,9
2018,27,57,1,182
2018,27,57,2,11
2018,27,57,3,17
2018,27,57,4,6
2018,27,57,5,1
2018,27,57,6,152
2018,27,57,8,17
2018,27,57,9,5
2018,27,57,10,78
2018,27,58,7,2
2018,28,52,1,2
2018,28,52,6,1
2018,28,52,8,1
2018,28,53,7,3
2018,28,55,7,2
2018,28,56,6,1
2018,28,57,1,11
2018,28,57,3,1
2018,28,57,6,1
2018,28,57,9,1
2018,28,57,10,2
2018,29,52,0,1
2018,29,52,1,2
2018,29,52,3,1
2018,29,52,6,3
2018,29,53,7,2
2018,29,56,1,1
2018,29,56,6,1
2018,29,57,1,19
2018,29,57,3,1
2018,29,57,6,4
2018,29,57,10,2
2018,30,51,8,1
2018,30,52,0,3
2018,30,52,1,12
2018,30,52,3,3
2018,30,52,6,11
2018,30,52,8,1
2018,30,53,7,10
2018,30,55,7,1
2018,30,56,4,1
2018,30,56,5,1
2018,30,57,0,4
2018,30,57,1,107
2018,30,57,2,2
2018,30,57,3,8
2018,30,57,4,10
2018,30,57,5,9
2018,30,57,6,69
2018,30,57,8,10
2018,30,57,9,4
2018,30,57,10,26
2018,31,52,1,12
2018,31,52,3,5
2018,31,52,6,9
2018,31,52,8,6
2018,31,52,10,2
2018,31,53,7,5
2018,31,55,7,1
2018,31,56,0,1
2018,31,56,1,9
2018,31,56,6,3
2018,31,57,0,4
2018,31,57,1,67
2018,31,57,2,1
2018,31,57,3,2
2018,31,57,4,1
2018,31,57,5,1
2018,31,57,6,29
2018,31,57,8,3
2018,31,57,10,18
2018,32,52,0,8
2018,32,52,1,55
2018,32,52,2,34
2018,32,52,3,21
2018,32,52,4,26
2018,32,52,5,10
2018,32,52,6,86
2018,32,52,8,18
2018,32,52,9,48
2018,32,52,10,1
2018,32,53,7,34
2018,32,55,7,9
2018,32,56,0,2
2018,32,56,1,40
2018,32,56,5,2
2018,32,56,6,7
2018,32,56,8,2
2018,32,57,0,20
2018,32,57,1,401
2018,32,57,2,19
2018,32,57,3,23
2018,32,57,4,35
2018,32,57,5,25
2018,32,57,6,262
2018,32,57,8,71
2018,32,57,9,14
2018,32,57,10,153
2018,32,58,7,4
2018,33,52,0,1
2018,33,53,7,2
2018,33,56,6,1
2018,33,57,0,5
2018,33,57,1,5
2018,33,57,2,3
2018,33,57,3,1
2018,33,57,6,2
2018,33,57,10,5
2018,35,52,0,3
2018,35,52,1,26
2018,35,52,2,7
2018,35,52,3,10
2018,35,52,4,4
2018,35,52,5,7
2018,35,52,6,19
2018,35,52,8,2
2018,35,52,9,3
2018,35,53,7,20
2018,35,55,7,5
2018,35,56,0,1
2018,35,56,1,3
2018,35,56,2,1
2018,35,56,3,2
2018,35,56,6,1
2018,35,56,8,1
2018,35,57,0,20
2018,35,57,1,159
2018,35,57,2,12
2018,35,57,3,16
2018,35,57,4,15
2018,35,57,5,7
2018,35,57,6,122
2018,35,57,8,24
2018,35,57,9,16
2018,35,57,10,116
2018,35,58,7,1
2018,36,52,0,1
2018,36,52,1,29
2018,36,52,2,15
2018,36,52,3,13
2018,36,52,4,16
2018,36,52,5,6
2018,36,52,6,76
2018,36,52,8,12
2018,36,52,9,2
2018,36,52,10,9
2018,36,53,7,29
2018,36,55,7,16
2018,36,56,0,1
2018,36,56,1,2
2018,36,56,5,1
2018,36,56,6,10
2018,36,56,8,2
2018,36,56,10,1
2018,36,57,0,22
2018,36,57,1,298
2018,36,57,2,6
2018,36,57,3,36
2018,36,57,4,53
2018,36,57,5,27
2018,36,57,6,297
2018,36,57,8,37
2018,36,57,9,13
2018,36,57,10,134
2018,36,58,7,1
2018,37,51,8,2
2018,37,51,9,1
2018,37,52,0,1
2018,37,52,1,33
2018,37,52,2,1
2018,37,52,3,5
2018,37,52,4,10
2018,37,52,5,3
2018,37,52,6,51
2018,37,52,8,12
2018,37,52,9,1
2018,37,53,7,32
2018,37,55,7,2
2018,37,56,0,6
2018,37,56,1,16
2018,37,56,4,1
2018,37,56,5,2
2018,37,56,6,26
2018,37,56,8,1
2018,37,56,10,1
2018,37,57,0,14
2018,37,57,1,165
2018,37,57,2,5
2018,37,57,3,14
2018,37,57,4,17
2018,37,57,5,7
2018,37,57,6,131
2018,37,57,8,31
2018,37,57,9,7
2018,37,57,10,103
2018,37,58,7,36
2018,38,53,7,4
2018,38,56,1,2
2018,38,57,1,9
2018,38,57,8,1
2018,38,57,9,1
2018,39,51,8,1
2018,39,52,1,9
2018,39,52,3,1
2018,39,52,4,1
2018,39,52,6,3
2018,39,52,8,2
2018,39,52,10,1
2018,39,53,7,5
2018,39,55,7,3
2018,39,56,0,2
2018,39,56,1,5
2018,39,56,6,1
2018,39,57,0,2
2018,39,57,1,38
2018,39,57,2,2
2018,39,57,3,5
2018,39,57,4,3
2018,39,57,5,1
2018,39,57,6,14
2018,39,57,8,9
2018,39,57,9,3
2018,39,57,10,19
2018,39,58,7,1
2018,40,52,0,2
2018,40,52,1,6
2018,40,52,2,2
2018,40,52,3,5
2018,40,52,5,3
2018,40,52,6,14
2018,40,52,8,3
2018,40,52,9,4
2018,40,52,10,2
2018,40,53,7,23
2018,40,55,7,7
2018,40,56,0,1
2018,40,56,1,3
2018,40,56,5,1
2018,40,56,6,2
2018,40,57,0,7
2018,40,57,1,58
2018,40,57,2,5
2018,40,57,3,6
2018,40,57,4,7
2018,40,57,5,8
2018,40,57,6,42
2018,40,57,8,13
2018,40,57,9,7
2018,40,57,10,49
2018,40,58,7,1
2018,41,52,1,3
2018,41,52,3,1
2018,41,53,7,2
2018,41,56,1,1
2018,41,56,6,1
2018,41,57,1,3
2018,41,57,3,1
2018,41,57,6,4
2018,41,57,9,1
2018,42,52,1,7
2018,42,52,2,3
2018,42,52,3,4
2018,42,52,4,3
2018,42,52,5,10
2018,42,52,6,22
2018,42,52,8,2
2018,42,52,10,3
2018,42,53,7,14
2018,42,55,7,6
2018,42,56,4,1
2018,42,56,5,2
2018,42,56,6,1
2018,42,57,0,9
2018,42,57,1,97
2018,42,57,2,7
2018,42,57,3,13
2018,42,57,4,10
2018,42,57,5,41
2018,42,57,6,101
2018,42,57,8,9
2018,42,57,10,82
2018,42,58,7,1
2018,43,52,0,5
2018,43,52,1,13
2018,43,52,2,6
2018,43,52,3,4
2018,43,52,4,6
2018,43,52,5,2
2018,43,52,6,26
2018,43,52,8,2
2018,43,52,9,4
2018,43,52,10,3
2018,43,53,7,17
2018,43,55,7,18
2018,43,56,0,1
2018,43,56,1,2
2018,43,56,5,3
2018,43,57,0,11
2018,43,57,1,123
2018,43,57,2,8
2018,43,57,3,21
2018,43,57,4,9
2018,43,57,5,8
2018,43,57,6,111
2018,43,57,8,24
2018,43,57,9,3
2018,43,57,10,60
2018,43,58,7,1
2018,44,51,8,2
2018,44,51,9,7
2018,44,52,0,28
2018,44,52,1,37
2018,44,52,2,56
2018,44,52,3,54
2018,44,52,4,26
2018,44,52,5,20
2018,44,52,6,131
2018,44,52,8,44
2018,44,52,9,24
2018,44,52,10,11
2018,44,55,7,19
2018,44,56,0,2
2018,44,56,1,5
2018,44,56,2,3
2018,44,56,3,2
2018,44,56,4,2
2018,44,56,5,7
2018,44,56,6,8
2018,44,56,9,2
2018,44,57,0,81
2018,44,57,1,580
2018,44,57,2,144
2018,44,57,3,238
2018,44,57,4,67
2018,44,57,5,90
2018,44,57,6,396
2018,44,57,8,188
2018,44,57,9,41
2018,44,57,10,350
2018,44,58,7,3
2018,45,52,1,23
2018,45,52,2,2
2018,45,52,3,10
2018,45,52,4,1
2018,45,52,5,4
2018,45,52,6,37
2018,45,52,8,7
2018,45,52,10,1
2018,45,53,7,33
2018,45,55,7,5
2018,45,56,0,1
2018,45,56,1,6
2018,45,56,3,1
2018,45,56,6,2
2018,45,56,10,1
2018,45,57,0,13
2018,45,57,1,138
2018,45,57,2,3
2018,45,57,3,12
2018,45,57,4,8
2018,45,57,5,9
2018,45,57,6,105
2018,45,57,8,24
2018,45,57,9,5
2018,45,57,10,40
2018,45,58,7,1
2018,46,51,8,1
2018,46,52,0,7
2018,46,52,1,20
2018,46,52,2,8
2018,46,52,3,7
2018,46,52,4,8
2018,46,52,5,4
2018,46,52,6,42
2018,46,52,8,7
2018,46,52,9,5
2018,46,52,10,3
2018,46,53,7,14
2018,46,55,7,8
2018,46,56,1,7
2018,46,56,6,2
2018,46,57,0,11
2018,46,57,1,196
2018,46,57,2,23
2018,46,57,3,21
2018,46,57,4,31
2018,46,57,5,11
2018,46,57,6,154
2018,46,57,8,28
2018,46,57,9,11
2018,46,57,10,114
2018,46,58,7,5
2018,47,51,8,2
2018,47,52,1,22
2018,47,52,3,5
2018,47,52,6,39
2018,47,52,8,18
2018,47,52,9,1
2018,47,52,10,3
2018,47,53,7,26
2018,47,56,0,4
2018,47,56,1,4
2018,47,56,3,1
2018,47,56,6,3
2018,47,56,8,1
2018,47,56,10,1
2018,47,57,0,6
2018,47,57,1,143
2018,47,57,2,2
2018,47,57,3,18
2018,47,57,5,1
2018,47,57,6,116
2018,47,57,8,17
2018,47,57,9,5
2018,47,57,10,47
2018,47,58,7,2
2018,48,51,8,1
2018,48,52,1,6
2018,48,52,2,2
2018,48,52,3,1
2018,48,52,5,1
2018,48,52,6,18
2018,48,52,8,1
2018,48,52,10,2
2018,48,53,7,16
2018,48,55,7,9
2018,48,56,0,2
2018,48,56,1,16
2018,48,56,5,1
2018,48,56,6,7
2018,48,57,0,5
2018,48,57,1,105
2018,48,57,3,8
2018,48,57,4,4
2018,48,57,5,3
2018,48,57,6,78
2018,48,57,8,16
2018,48,57,9,3
2018,48,57,10,19
2018,48,58,7,1
2018,49,52,1,4
2018,49,52,6,10
2018,49,53,7,6
2018,49,56,0,1
2018,49,56,1,3
2018,49,56,6,3
2018,49,56,8,1
2018,49,56,9,1
2018,49,57,0,3
2018,49,57,1,33
2018,49,57,2,1
2018,49,57,3,3
2018,49,57,6,22
2018,49,57,8,4
2018,49,57,9,1
2018,49,57,10,9
2018,50,51,9,2
2018,50,52,0,1
2018,50,52,1,7
2018,50,52,2,3
2018,50,52,3,4
2018,50,52,4,8
2018,50,52,5,1
2018,50,52,6,24
2018,50,52,8,1
2018,50,52,9,1
2018,50,52,10,2
2018,50,53,7,33
2018,50,55,7,9
2018,50,56,0,1
2018,50,56,1,2
2018,50,57,0,13
2018,50,57,1,128
2018,50,57,2,11
2018,50,57,3,15
2018,50,57,4,8
2018,50,57,5,10
2018,50,57,6,104
2018,50,57,8,18
2018,50,57,9,7
2018,50,57,10,47
2018,50,58,7,1
2018,51,52,0,1
2018,51,52,1,10
2018,51,52,2,16
2018,51,52,3,2
2018,51,52,4,4
2018,51,52,5,6
2018,51,52,6,14
2018,51,52,8,5
2018,51,52,10,4
2018,51,53,7,7
2018,51,55,7,9
2018,51,56,0,1
2018,51,56,4,1
2018,51,56,5,2
2018,51,56,6,1
2018,51,57,0,7
2018,51,57,1,108
2018,51,57,2,9
2018,51,57,3,13
2018,51,57,4,20
2018,51,57,5,16
2018,51,57,6,106
2018,51,57,8,22
2018,51,57,9,11
2018,51,57,10,61
2018,51,58,7,1
2018,52,52,0,1
2018,52,52,1,1
2018,52,52,6,6
2018,52,52,9,1
2018,52,53,7,2
2018,52,56,0,2
2018,52,56,1,2
2018,52,56,6,4
2018,52,57,0,2
2018,52,57,1,41
2018,52,57,3,4
2018,52,57,4,2
2018,52,57,6,16
2018,52,57,8,3
2018,52,57,9,2
2018,52,57,10,9
2018,53,52,1,16
2018,53,52,2,6
2018,53,52,3,8
2018,53,52,4,4
2018,53,52,5,1
2018,53,52,6,27
2018,53,52,8,4
2018,53,52,9,1
2018,53,52,10,1
2018,53,53,7,18
2018,53,55,7,20
2018,53,56,0,1
2018,53,56,1,7
2018,53,56,4,1
2018,53,56,6,10
2018,53,56,8,1
2018,53,56,10,3
2018,53,57,0,16
2018,53,57,1,208
2018,53,57,2,22
2018,53,57,3,33
2018,53,57,4,19
2018,53,57,6,183
2018,53,57,8,22
2018,53,57,9,16
2018,53,57,10,73
2018,53,58,7,2
2018,54,52,0,1
2018,54,52,1,3
2018,54,52,6,4
2018,54,52,8,4
2018,54,53,7,5
2018,54,55,7,17
2018,54,56,1,3
2018,54,56,6,1
2018,54,56,8,1
2018,54,57,0,1
2018,54,57,1,25
2018,54,57,5,1
2018,54,57,6,9
2018,54,57,10,3
2018,55,52,0,1
2018,55,52,1,3
2018,55,52,3,1
2018,55,56,1,1
2018,55,57,0,1
2018,55,57,1,10
2018,55,57,6,2
2018,55,57,9,1
2018,56,52,1,7
2018,56,52,4,1
2018,56,52,6,3
2018,56,52,8,1
2018,56,53,7,3
2018,56,56,1,2
2018,56,56,6,1
2018,56,57,0,4
2018,56,57,1,31
2018,56,57,2,1
2018,56,57,3,3
2018,56,57,6,6
2018,56,57,8,6
2018,56,57,9,2
2018,56,57,10,1
2018,57,51,8,1
2018,57,52,1,11
2018,57,52,4,1
2018,57,52,5,1
2018,57,52,6,11
2018,57,52,8,4
2018,57,52,10,2
2018,57,53,7,13
2018,57,55,7,3
2018,57,56,6,2
2018,57,57,0,3
2018,57,57,1,46
2018,57,57,2,4
2018,57,57,3,4
2018,57,57,4,5
2018,57,57,5,1
2018,57,57,6,24
2018,57,57,8,7
2018,57,57,9,6
2018,57,57,10,10
2018,57,58,7,5
2018,58,52,1,6
2018,58,52,6,5
2018,58,52,8,4
2018,58,52,10,1
2018,58,53,7,8
2018,58,56,1,1
2018,58,56,6,1
2018,58,56,9,1
2018,58,57,0,2
2018,58,57,1,51
2018,58,57,2,1
2018,58,57,3,2
2018,58,57,6,17
2018,58,57,8,1
2018,58,57,10,12
2018,59,52,0,6
2018,59,52,1,15
2018,59,52,2,14
2018,59,52,3,15
2018,59,52,4,10
2018,59,52,5,19
2018,59,52,6,58
2018,59,52,8,3
2018,59,52,9,3
2018,59,52,10,2
2018,59,53,7,6
2018,59,55,7,6
2018,59,56,0,3
2018,59,56,1,1
2018,59,56,2,1
2018,59,56,3,1
2018,59,56,4,1
2018,59,56,5,3
2018,59,56,6,7
2018,59,56,9,1
2018,59,56,10,1
2018,59,57,0,31
2018,59,57,1,200
2018,59,57,2,45
2018,59,57,3,48
2018,59,57,4,26
2018,59,57,5,38
2018,59,57,6,165
2018,59,57,8,43
2018,59,57,9,15
2018,59,57,10,114
2018,59,58,7,1
2018,60,52,2,1
2018,60,52,9,1
2018,60,53,7,1
2018,60,56,3,1
2018,60,56,9,1
2018,60,57,1,4
2018,60,57,3,1
2018,60,57,8,1
2018,60,57,9,1
2018,60,57,10,1
2018,62,52,0,1
2018,62,52,1,9
2018,62,52,5,1
2018,62,52,6,3
2018,62,53,7,9
2018,62,56,0,1
2018,62,56,1,4
2018,62,56,6,2
2018,62,57,0,1
2018,62,57,1,27
2018,62,57,3,2
2018,62,57,4,1
2018,62,57,6,8
2018,62,57,8,1
2018,62,57,9,1
2018,62,57,10,5
2018,63,51,8,5
2018,63,52,0,2
2018,63,52,1,23
2018,63,52,3,10
2018,63,52,6,16
2018,63,52,8,3
2018,63,52,9,1
2018,63,52,10,1
2018,63,53,7,6
2018,63,56,0,2
2018,63,56,1,17
2018,63,56,6,11
2018,63,56,9,1
2018,63,57,0,10
2018,63,57,1,68
2018,63,57,2,2
2018,63,57,3,3
2018,63,57,5,1
2018,63,57,6,28
2018,63,57,8,2
2018,63,57,9,1
2018,63,57,10,12
2018,64,52,0,4
2018,64,52,1,8
2018,64,52,2,20
2018,64,52,3,11
2018,64,52,4,7
2018,64,52,5,14
2018,64,52,6,41
2018,64,52,8,1
2018,64,52,9,5
2018,64,53,7,10
2018,64,55,7,11
2018,64,56,0,1
2018,64,56,9,1
2018,64,57,0,25
2018,64,57,1,133
2018,64,57,2,48
2018,64,57,3,40
2018,64,57,4,22
2018,64,57,5,23
2018,64,57,6,151
2018,64,57,8,32
2018,64,57,9,23
2018,64,57,10,111
2018,64,58,7,1
2018,65,52,2,1
2018,65,52,6,2
2018,65,53,7,2
2018,65,56,1,2
2018,65,57,1,5
2018,65,57,6,3
2018,65,57,9,1
2018,65,57,10,1
2018,66,52,4,1
2018,66,52,6,3
2018,66,52,8,1
2018,66,53,7,3
2018,66,57,0,1
2018,66,57,1,17
2018,66,57,4,1
2018,66,57,6,5
2018,66,57,8,5
2018,66,57,10,3
2018,67,51,8,1
2018,67,52,1,3
2018,67,52,3,1
2018,67,52,5,2
2018,67,52,6,8
2018,67,53,7,4
2018,67,56,0,2
2018,67,56,1,5
2018,67,56,3,1
2018,67,56,6,5
2018,67,57,0,2
2018,67,57,1,52
2018,67,57,3,4
2018,67,57,5,1
2018,67,57,6,30
2018,67,57,8,3
2018,67,57,9,6
2018,67,57,10,14
2018,68,52,1,1
2018,68,53,7,1
2018,68,57,1,4
2018,70,52,1,5
2018,70,52,3,2
2018,70,52,6,11
2018,70,52,9,1
2018,70,53,7,2
2018,70,55,7,3
2018,70,56,0,1
2018,70,56,1,4
2018,70,56,6,1
2018,70,56,10,1
2018,70,57,0,7
2018,70,57,1,87
2018,70,57,2,3
2018,70,57,3,13
2018,70,57,4,1
2018,70,57,5,4
2018,70,57,6,37
2018,70,57,8,13
2018,70,57,9,4
2018,70,57,10,28
2018,71,52,1,13
2018,71,52,2,3
2018,71,52,3,4
2018,71,52,5,2
2018,71,52,6,32
2018,71,52,8,1
2018,71,52,9,1
2018,71,52,10,1
2018,71,53,7,4
2018,71,56,0,4
2018,71,56,1,3
2018,71,56,3,1
2018,71,56,5,1
2018,71,56,6,11
2018,71,57,0,6
2018,71,57,1,91
2018,71,57,3,8
2018,71,57,4,2
2018,71,57,5,3
2018,71,57,6,100
2018,71,57,8,8
2018,71,57,9,8
2018,71,57,10,41
2018,72,51,8,1
2018,72,52,1,9
2018,72,52,3,5
2018,72,52,5,1
2018,72,52,6,12
2018,72,52,8,1
2018,72,53,7,22
2018,72,56,0,5
2018,72,56,1,13
2018,72,56,5,2
2018,72,56,6,4
2018,72,56,8,1
2018,72,57,0,7
2018,72,57,1,74
2018,72,57,3,5
2018,72,57,5,5
2018,72,57,6,29
2018,72,57,8,6
2018,72,57,10,31
2018,73,53,7,1
2018,73,56,1,1
2018,73,57,0,1
2018,73,57,1,17
2018,73,57,6,2
2018,74,52,0,1
2018,74,52,1,4
2018,74,52,3,1
2018,74,52,4,3
2018,74,52,5,4
2018,74,52,6,13
2018,74,52,8,8
2018,74,52,10,2
2018,74,53,7,32
2018,74,55,7,5
2018,74,56,1,2
2018,74,56,6,1
2018,74,57,0,5
2018,74,57,1,96
2018,74,57,2,9
2018,74,57,3,16
2018,74,57,4,16
2018,74,57,5,15
2018,74,57,6,84
2018,74,57,8,28
2018,74,57,9,7
2018,74,57,10,63
2018,74,58,7,4
2018,75,52,0,3
2018,75,52,1,28
2018,75,52,2,4
2018,75,52,3,3
2018,75,52,4,4
2018,75,52,5,1
2018,75,52,6,42
2018,75,52,8,3
2018,75,52,9,1
2018,75,52,10,1
2018,75,53,7,51
2018,75,55,7,11
2018,75,56,0,2
2018,75,56,1,3
2018,75,56,4,1
2018,75,56,5,1
2018,75,56,6,2
2018,75,57,0,22
2018,75,57,1,235
2018,75,57,2,17
2018,75,57,3,17
2018,75,57,4,33
2018,75,57,5,13
2018,75,57,6,182
2018,75,57,8,42
2018,75,57,9,5
2018,75,57,10,73
2018,76,52,0,3
2018,76,52,1,10
2018,76,52,2,1
2018,76,52,3,7
2018,76,52,5,1
2018,76,52,6,15
2018,76,52,8,3
2018,76,53,7,3
2018,76,55,7,1
2018,76,56,0,3
2018,76,56,1,5
2018,76,56,6,4
2018,76,57,0,7
2018,76,57,1,97
2018,76,57,2,2
2018,76,57,3,7
2018,76,57,4,1
2018,76,57,5,1
2018,76,57,6,65
2018,76,57,8,7
2018,76,57,9,9
2018,76,57,10,23
2018,77,51,8,1
2018,77,52,0,1
2018,77,52,1,32
2018,77,52,2,2
2018,77,52,3,6
2018,77,52,4,3
2018,77,52,5,6
2018,77,52,6,35
2018,77,52,8,6
2018,77,52,10,2
2018,77,53,7,53
2018,77,55,7,4
2018,77,56,0,1
2018,77,56,1,1
2018,77,56,6,1
2018,77,57,0,21
2018,77,57,1,247
2018,77,57,2,10
2018,77,57,3,30
2018,77,57,4,14
2018,77,57,5,22
2018,77,57,6,193
2018,77,57,8,22
2018,77,57,9,13
2018,77,57,10,75
2018,77,58,7,1
2018,78,52,0,1
2018,78,52,1,8
2018,78,52,2,4
2018,78,52,3,2
2018,78,52,5,78
2018,78,52,6,15
2018,78,52,8,4
2018,78,52,9,1
2018,78,52,10,8
2018,78,55,7,6
2018,78,56,0,1
2018,78,56,5,13
2018,78,56,6,1
2018,78,57,0,9
2018,78,57,1,136
2018,78,57,2,14
2018,78,57,3,16
2018,78,57,4,16
2018,78,57,5,152
2018,78,57,6,119
2018,78,57,8,26
2018,78,57,9,9
2018,78,57,10,88
2018,79,52,0,1
2018,79,52,1,18
2018,79,52,2,5
2018,79,52,3,6
2018,79,52,4,4
2018,79,52,5,3
2018,79,52,6,23
